Units,Simplified,Name,Header,Confidence,Path,File
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S6_Goh_2003.xml
mpa,mpa,Loss modulus,Loss modulus (MPa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S6_Goh_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S6_Goh_2003.xml
(dimensionless),(dimensionless),tan delta,tan delta,0,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S6_Goh_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S7_Goh_2003.xml
(dimensionless),(dimensionless),tan delta,tan delta,0,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S7_Goh_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S7_Goh_2003.xml
mpa,mpa,Loss modulus,Loss modulus (MPa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S7_Goh_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S8_Goh_2003.xml
(dimensionless),(dimensionless),tan delta,tan delta,0,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S8_Goh_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S8_Goh_2003.xml
mpa,mpa,Storage modulus,Storage modulus (MPa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S8_Goh_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S9_Goh_2003.xml
mpa,mpa,Storage modulus,Storage modulus (MPa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S9_Goh_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S9_Goh_2003.xml
(dimensionless),(dimensionless),tan delta,tan delta,0,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L274_S9_Goh_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S1_Zhou_2006.xml
mpa,mpa,Storage modulus,Storage modulus (MPa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S1_Zhou_2006.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S1_Zhou_2006.xml
(dimensionless),(dimensionless),Loss factor,Loss factor,1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S1_Zhou_2006.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S2_Zhou_2006.xml
mpa,mpa,Storage modulus,Storage modulus (MPa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S2_Zhou_2006.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S2_Zhou_2006.xml
(dimensionless),(dimensionless),Loss factor,Loss factor,1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S2_Zhou_2006.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S3_Zhou_2006.xml
mpa,mpa,Storage modulus,Storage modulus (MPa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S3_Zhou_2006.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S3_Zhou_2006.xml
(dimensionless),(dimensionless),Loss factor,Loss factor,1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S3_Zhou_2006.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S4_Zhou_2006.xml
mpa,mpa,Storage modulus,Storage modulus (MPa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S4_Zhou_2006.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S4_Zhou_2006.xml
(dimensionless),(dimensionless),Loss factor,Loss factor,1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S4_Zhou_2006.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S5_Zhou_2006.xml
mpa,mpa,Storage modulus,Storage modulus (MPa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S5_Zhou_2006.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S5_Zhou_2006.xml
(dimensionless),(dimensionless),Loss factor,Loss factor,1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L275_S5_Zhou_2006.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
mpa,mpa,Storage modulus,Storage modulus (MPa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
pa,pa,Storage modulus,Storage modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
pa,pa,Loss modulus,Loss modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
(dimensionless),(dimensionless),Tan delta,Tan delta,0,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S1_Huang_2009.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S2_Huang_2009.xml
mpa,mpa,Storage modulus,Storage modulus (MPa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S2_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S2_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S2_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S2_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S2_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S2_Huang_2009.xml
pa,pa,Storage modulus,Storage modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S2_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S2_Huang_2009.xml
pa,pa,Loss modulus,Loss modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S2_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S2_Huang_2009.xml
(dimensionless),(dimensionless),Tan delta,Tan delta,0,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S2_Huang_2009.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S3_Huang_2009.xml
mpa,mpa,Storage modulus,Storage modulus (MPa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S3_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S3_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S3_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S3_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S3_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S3_Huang_2009.xml
pa,pa,Storage modulus,Storage modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S3_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S3_Huang_2009.xml
pa,pa,Loss modulus,Loss modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S3_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S3_Huang_2009.xml
(dimensionless),(dimensionless),Tan delta,Tan delta,0,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S3_Huang_2009.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
mpa,mpa,Storage modulus,Storage modulus (MPa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
pa,pa,Storage modulus,Storage modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
pa,pa,Loss modulus,Loss modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
(dimensionless),(dimensionless),Tan delta,Tan delta,0,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S4_Huang_2009.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S5_Huang_2009.xml
mpa,mpa,Storage modulus,Storage modulus (MPa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S5_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S5_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S5_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S5_Huang_2009.xml
pa*s,pa*s,Eta,Eta (Pa*s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S5_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S5_Huang_2009.xml
pa,pa,Storage modulus,Storage modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S5_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S5_Huang_2009.xml
pa,pa,Loss modulus,Loss modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S5_Huang_2009.xml
rad/s,rad/sec,Frequency,Frequency (rad/s),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S5_Huang_2009.xml
(dimensionless),(dimensionless),Tan delta,Tan delta,0,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L276_S5_Huang_2009.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S1_Li_2003.xml
(dimensionless),(dimensionless),tan delta,tan delta,0,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S1_Li_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S1_Li_2003.xml
pa,pa,Storage Modulus,Storage Modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S1_Li_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S2_Li_2003.xml
(dimensionless),(dimensionless),tan delta,tan delta,0,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S2_Li_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S2_Li_2003.xml
pa,pa,Storage Modulus,Storage Modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S2_Li_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S3_Li_2003.xml
(dimensionless),(dimensionless),tan delta,tan delta,0,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S3_Li_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S3_Li_2003.xml
pa,pa,Storage Modulus,Storage Modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S3_Li_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S4_Li_2003.xml
(dimensionless),(dimensionless),tan delta,tan delta,0,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S4_Li_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S4_Li_2003.xml
pa,pa,Storage Modulus,Storage Modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S4_Li_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S5_Li_2003.xml
(dimensionless),(dimensionless),tan delta,tan delta,0,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S5_Li_2003.xml
celsius,celsius,Temperature,Temperature (Celsius),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S5_Li_2003.xml
pa,pa,Storage Modulus,Storage Modulus (Pa),1,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,/Users/jafac/xmlALL\xmlFULL\L277_S5_Li_2003.xml
