file,xPath,yRaw_header,yUnit
L239_S1_MacCrone_2008.xml,PROPERTIES/Electrical/CurrentDensity/data,Charge Density (C/m^3),C/m^3
L239_S2_MacCrone_2008.xml,PROPERTIES/Electrical/ElectricConductivity/data,Differential of Imaginary Magnetic Susceptibility,dimensionless
L239_S2_MacCrone_2008.xml,PROPERTIES/Electrical/ElectricConductivity/data,Differential of Imaginary Magnetic Susceptibility,dimensionless
L239_S2_MacCrone_2008.xml,PROPERTIES/Electrical/CurrentDensity/data,Charge Density (C/m^3),C/m^3
L239_S2_MacCrone_2008.xml,PROPERTIES/Electrical/CurrentDensity/data,Charge Density (C/m^3),C/m^3
L239_S2_MacCrone_2008.xml,PROPERTIES/Electrical/CurrentDensity/data,Charge Density (C/m^3),C/m^3
L239_S2_MacCrone_2008.xml,PROPERTIES/Electrical/CurrentDensity/data,Charge Density (C/m^3),C/m^3
L240_S10_Hong_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric Constant,dimensionless
L240_S11_Hong_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric Constant,dimensionless
L240_S12_Hong_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric Constant,dimensionless
L240_S1_Hong_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric Constant at 1 kHz,dimensionless
L240_S7_Hong_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric Constant at 1 kHz,dimensionless
L240_S8_Hong_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric Constant at 1 kHz,dimensionless
L240_S9_Hong_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric Constant at 1 kHz,dimensionless
L241_S1_Ma_2004.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,Log(-ln(1-P)),-ln(1-P
L241_S4_Ma_2004.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,Log(-ln(1-P)),-ln(1-P
L241_S6_Ma_2004.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,Log(-ln(1-P)),-ln(1-P
L241_S7_Ma_2004.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,Log(-ln(1-P)),-ln(1-P
L243_S1_Hu_2006.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,prob failure,dimensionless
L243_S1_Hu_2006.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,prob failure,dimensionless
L243_S1_Hu_2006.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,strength (MV/cm),MV/cm
L243_S2_Hu_2006.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,prob failure,dimensionless
L243_S2_Hu_2006.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,prob failure,dimensionless
L243_S2_Hu_2006.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,strength (MV/cm),MV/cm
L243_S2_Hu_2006.xml,PROPERTIES/Electrical/ElectricConductivity/data,electric field (MV/m),MV/m
L243_S3_Hu_2006.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,prob failure,dimensionless
L243_S3_Hu_2006.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,prob failure,dimensionless
L243_S3_Hu_2006.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,strength (MV/cm),MV/cm
L243_S3_Hu_2006.xml,PROPERTIES/Electrical/ElectricConductivity/data,electric field (MV/m),MV/m
L244_S1_Smith_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Relative Permittivity,dimensionless
L244_S1_Smith_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary Relative Permittivity,dimensionless
L244_S2_Smith_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Relative Permittivity,dimensionless
L244_S2_Smith_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary Relative Permittivity,dimensionless
L244_S3_Smith_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Relative Permittivity,dimensionless
L244_S3_Smith_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary Relative Permittivity,dimensionless
L244_S4_Smith_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Relative Permittivity,dimensionless
L244_S4_Smith_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary Relative Permittivity,dimensionless
L245_S10_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S/m),S/m
L245_S11_Wang_2012.xml,PROPERTIES/Electrical/CurrentDensity/data,Current (A),A
L245_S1_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric constant,dimensionless
L245_S1_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Dielectric Loss Factor,dimensionless
L245_S1_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S/m),S/m
L245_S1_Wang_2012.xml,PROPERTIES/Electrical/CurrentDensity/data,Current (A),A
L245_S2_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S/m),S/m
L245_S3_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S/m),S/m
L245_S4_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric constant,dimensionless
L245_S4_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Dielectric Loss Factor,dimensionless
L245_S4_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S/m),S/m
L245_S5_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric constant,dimensionless
L245_S5_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Dielectric Loss Factor,dimensionless
L245_S5_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S/m),S/m
L245_S6_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric constant,dimensionless
L245_S6_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Dielctric Loss Factor,dimensionless
L245_S6_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S/m),S/m
L245_S7_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric constant,dimensionless
L245_S7_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Dielectric Loss Factor,dimensionless
L245_S7_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S/m),S/m
L245_S7_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S/m),S/m
L245_S7_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S/m),S/m
L245_S8_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S/m),S/m
L245_S9_Wang_2012.xml,PROPERTIES/Electrical/CurrentDensity/data,Current (A),A
L246_S1_Wu_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (MPa),MPa
L246_S1_Wu_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,tan delta,
L246_S2_Wu_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (MPa),MPa
L246_S2_Wu_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,tan delta,
L246_S3_Wu_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (MPa),MPa
L246_S3_Wu_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,tan delta,
L246_S4_Wu_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (MPa),MPa
L246_S4_Wu_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,tan delta,
L247_S10_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,real part of dielectric constant,dimensionless
L247_S10_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,imaginary part of dielectric constant,dimensionless
L247_S10_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tangent delta,dimensionless
L247_S10_Huang_2016.xml,PROPERTIES/Electrical/EnergyDensity/data,energy storage density (J/cm^3),J/cm^3
L247_S11_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,real part of dielectric constant,dimensionless
L247_S11_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,imaginary part of dielectric constant,dimensionless
L247_S11_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tangent delta,dimensionless
L247_S11_Huang_2016.xml,PROPERTIES/Electrical/EnergyDensity/data,energy storage density (J/cm^3),J/cm^3
L247_S12_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,real part of dielectric constant,dimensionless
L247_S12_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,imaginary part of dielectric constant,dimensionless
L247_S12_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tangent delta,dimensionless
L247_S12_Huang_2016.xml,PROPERTIES/Electrical/EnergyDensity/data,energy storage density (J/cm^3),J/cm^3
L247_S1_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,real part of dielectric constant,dimensionless
L247_S1_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,imaginary part of dielectric constant,dimensionless
L247_S2_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,real part of dielectric constant,dimensionless
L247_S2_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,imaginary part of dielectric constant,dimensionless
L247_S3_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,real part of dielectric constant,dimensionless
L247_S3_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,imaginary part of dielectric constant,dimensionless
L247_S5_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,real part of dielectric constant,dimensionless
L247_S5_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,imaginary part of dielectric constant,dimensionless
L247_S6_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,real part of dielectric constant,dimensionless
L247_S6_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,imaginary part of dielectric constant,dimensionless
L247_S6_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tangent delta,dimensionless
L247_S6_Huang_2016.xml,PROPERTIES/Electrical/EnergyDensity/data,energy storage density (J/cm^3),J/cm^3
L247_S7_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,real part of dielectric constant,dimensionless
L247_S7_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,imaginary part of dielectric constant,dimensionless
L247_S7_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tangent delta,dimensionless
L247_S7_Huang_2016.xml,PROPERTIES/Electrical/EnergyDensity/data,energy storage density (J/cm^3),J/cm^3
L247_S8_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,real part of dielectric constant,dimensionless
L247_S8_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,imaginary part of dielectric constant,dimensionless
L247_S8_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tangent delta,dimensionless
L247_S8_Huang_2016.xml,PROPERTIES/Electrical/EnergyDensity/data,energy storage density (J/cm^3),J/cm^3
L247_S9_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,real part of dielectric constant,dimensionless
L247_S9_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,imaginary part of dielectric constant,dimensionless
L248_S1_Krentz_2014.xml,PROPERTIES/Electrical/EnergyDensity/data,peak next to the anode (arbitrary unit),arbitrary unit
L248_S1_Krentz_2014.xml,PROPERTIES/Electrical/CurrentDensity/data,current (amps),amps
L248_S3_Krentz_2014.xml,PROPERTIES/Electrical/EnergyDensity/data,peak next to the anode (arbitrary unit),arbitrary unit
L248_S4_Krentz_2014.xml,PROPERTIES/Electrical/EnergyDensity/data,peak next to the anode (arbitrary unit),arbitrary unit
L248_S4_Krentz_2014.xml,PROPERTIES/Electrical/CurrentDensity/data,current (amps),amps
L249_S10_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S1_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,Probability of Failure (%),%
L249_S1_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S1_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,Probability of Failure (%),%
L249_S2_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S3_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S3_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S4_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S4_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S5_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S6_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S6_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S7_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S7_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S7_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S8_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S9_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L249_S9_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Probability of Failure (%),%
L250_S1_Huang_2015.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Relative Permittivity,dimensionless
L250_S1_Huang_2015.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Susceptibility,dimensionless
L250_S1_Huang_2015.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary Susceptibility,dimensionless
L250_S1_Huang_2015.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,Probability,dimensionless
L250_S1_Huang_2015.xml,PROPERTIES/Electrical/ElectricConductivity/data,Natural Log of Conductivity (ln (S/m)),ln (S/m
L250_S2_Huang_2015.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Relative Permittivity,dimensionless
L250_S2_Huang_2015.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Susceptibility,dimensionless
L250_S2_Huang_2015.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary Susceptibility,dimensionless
L250_S2_Huang_2015.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,Probability,dimensionless
L250_S3_Huang_2015.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Relative Permittivity,dimensionless
L250_S3_Huang_2015.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Susceptibility,dimensionless
L250_S3_Huang_2015.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary Susceptibility,dimensionless
L250_S3_Huang_2015.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,Probability,dimensionless
L250_S3_Huang_2015.xml,PROPERTIES/Electrical/ElectricConductivity/data,Natural Log of Conductivity (ln (S/m)),ln (S/m
L250_S4_Huang_2015.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Relative Permittivity,dimensionless
L250_S4_Huang_2015.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Susceptibility,dimensionless
L250_S4_Huang_2015.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary Susceptibility,dimensionless
L250_S4_Huang_2015.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,Probability,dimensionless
L250_S4_Huang_2015.xml,PROPERTIES/Electrical/ElectricConductivity/data,Natural Log of Conductivity (ln (S/m)),ln (S/m
L250_S5_Huang_2015.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,Probability,dimensionless
L251_S1_Wang_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric constant,dimensionless
L251_S1_Wang_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dissipation factor,dimensionless
L251_S3_Wang_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric constant,dimensionless
L251_S3_Wang_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dissipation factor,dimensionless
L251_S4_Wang_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric constant,dimensionless
L251_S4_Wang_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dissipation factor,dimensionless
L251_S5_Wang_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric constant,dimensionless
L251_S5_Wang_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dissipation factor,dimensionless
L251_S6_Wang_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric constant,dimensionless
L251_S6_Wang_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dissipation factor,dimensionless
L251_S7_Wang_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric constant,dimensionless
L251_S7_Wang_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dissipation factor,dimensionless
L252_S10_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric permittivity,dimensionless
L252_S10_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dielectric loss,dimensionless
L252_S10_Ameli_2014.xml,PROPERTIES/Electrical/ElectricConductivity/data,conductivity (S/cm),S/cm
L252_S11_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric permittivity,dimensionless
L252_S11_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dielectric loss,dimensionless
L252_S11_Ameli_2014.xml,PROPERTIES/Electrical/ElectricConductivity/data,conductivity (S/cm),S/cm
L252_S1_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric permittivity,dimensionless
L252_S1_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dielectric loss,dimensionless
L252_S2_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric permittivity,dimensionless
L252_S2_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dielectric loss,dimensionless
L252_S3_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric permittivity,dimensionless
L252_S3_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dielectric loss,dimensionless
L252_S4_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric permittivity,dimensionless
L252_S4_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dielectric loss,dimensionless
L252_S5_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric permittivity,dimensionless
L252_S5_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dielectric loss,dimensionless
L252_S6_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric permittivity,dimensionless
L252_S6_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dielectric loss,dimensionless
L252_S7_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric permittivity,dimensionless
L252_S7_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dielectric loss,dimensionless
L252_S8_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric permittivity,dimensionless
L252_S8_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dielectric loss,dimensionless
L252_S8_Ameli_2014.xml,PROPERTIES/Electrical/ElectricConductivity/data,conductivity (S/cm),S/cm
L252_S9_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric permittivity,dimensionless
L252_S9_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,dielectric loss,dimensionless
L252_S9_Ameli_2014.xml,PROPERTIES/Electrical/ElectricConductivity/data,conductivity (S/cm),S/cm
L253_S10_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,electrical volume resistivity (ohm cm),ohm cm
L253_S10_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,complex melt viscosity(Pa s),Pa s
L253_S11_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,electrical volume resistivity (ohm cm),ohm cm
L253_S11_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,complex melt viscosity(Pa s),Pa s
L253_S12_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,electrical volume resistivity (ohm cm),ohm cm
L253_S12_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,complex melt viscosity(Pa s),Pa s
L253_S13_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,electrical volume resistivity (ohm cm),ohm cm
L253_S13_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,complex melt viscosity(Pa s),Pa s
L253_S14_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,electrical volume resistivity (ohm cm),ohm cm
L253_S14_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,complex melt viscosity(Pa s),Pa s
L253_S15_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,electrical volume resistivity (ohm cm),ohm cm
L253_S15_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,complex melt viscosity(Pa s),Pa s
L253_S1_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,electrical volume resistivity (ohm cm),ohm cm
L253_S1_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,complex melt viscosity(Pa s),Pa s
L253_S2_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,electrical volume resistivity (ohm cm),ohm cm
L253_S2_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,complex melt viscosity(Pa s),Pa s
L253_S3_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,electrical volume resistivity (ohm cm),ohm cm
L253_S3_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,complex melt viscosity(Pa s),Pa s
L253_S4_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,electrical volume resistivity (ohm cm),ohm cm
L253_S4_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,complex melt viscosity(Pa s),Pa s
L253_S5_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,electrical volume resistivity (ohm cm),ohm cm
L253_S5_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,complex melt viscosity(Pa s),Pa s
