file,xPath,yRaw_header,yName,stdYName
L235_S5_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,"Storage Modulus, E' (Gpa)",Storage modulus,
L235_S5_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,Normalized Storage Modulus (E'/E'max),Normalized storage modulus,
L235_S5_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,"Normalized Elastic Modulus, E/Eneat",Normalized elastic modulus,
L235_S5_Natarajan_2013.xml,PROPERTIES/Thermal/GlassTransitionTemperature/data,Change in Glass Transition Temperature (deg C),Change in glass transition temperature,
L235_S5_Natarajan_2013.xml,PROPERTIES/Volumetric/Density/data,Average Number of Particles per Cell (Qmean),Average number of particles per cell,
L235_S6_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,"Storage Modulus, E' (Gpa)",Storage modulus,
L235_S6_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,Normalized Storage Modulus (E'/E'max),Normalized storage modulus,
L235_S6_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,Normalized Elastic Modulus E/Eneat,Normalized elastic modulus e,
L235_S6_Natarajan_2013.xml,PROPERTIES/Volumetric/Density/data,Average Number of Particles per Cell (Qmean),Average number of particles per cell,
L235_S8_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,"Normalized Elastic Modulus, E/Eneat",Normalized elastic modulus,
L235_S8_Natarajan_2013.xml,PROPERTIES/Volumetric/Density/data,Average Number of Particles per Cell (Qmean),Average number of particles per cell,
L235_S9_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,"Normalized Elastic Modulus, E/Eneat",Normalized elastic modulus,
L235_S9_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,"Normalized Loss Modulus (E""/Emax)",Normalized loss modulus,
L235_S9_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,"Normalized Loss Modulus (E""/Emax)",Normalized loss modulus,
L235_S9_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,"Normalized Loss Modulus (E""/Emax)",Normalized loss modulus,
L235_S9_Natarajan_2013.xml,PROPERTIES/Thermal/GlassTransitionTemperature/data,Change in Glass Transition Temperature (deg C),Change in glass transition temperature,
L235_S9_Natarajan_2013.xml,PROPERTIES/Volumetric/Density/data,Average Number of Particles per Cell (Qmean),Average number of particles per cell,
L236_S10_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (E')(Mpa),Storage Modulus,Storage Modulus
L236_S10_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L236_S11_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (E')(Mpa),Storage Modulus,Storage Modulus
L236_S11_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L236_S1_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (E')(Mpa),Storage Modulus,Storage Modulus
L236_S1_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L236_S2_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (E')(Mpa),Storage Modulus,Storage Modulus
L236_S2_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L236_S3_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (E')(Mpa),Storage Modulus,Storage Modulus
L236_S3_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L236_S4_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (E')(Mpa),Storage Modulus,Storage Modulus
L236_S4_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L236_S5_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (E')(Mpa),Storage Modulus,Storage Modulus
L236_S5_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L236_S6_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (E')(Mpa),Storage Modulus,Storage Modulus
L236_S6_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L236_S7_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (E')(Mpa),Storage Modulus,Storage Modulus
L236_S7_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L236_S8_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (E')(Mpa),Storage Modulus,Storage Modulus
L236_S8_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L236_S9_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (E')(Mpa),Storage Modulus,Storage Modulus
L236_S9_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L237_S10_Wang_2012.xml,PROPERTIES/Electrical/CurrentDensity/data,current (A),Current,Current Density
L237_S11_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric constant,dielectric constant,Dielectric Real Permittivity
L237_S11_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,loss factor,loss factor,
L237_S12_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric constant,dielectric constant,Dielectric Real Permittivity
L237_S12_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,loss factor,loss factor,
L237_S1_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric constant,dielectric constant,Dielectric Real Permittivity
L237_S1_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,loss factor,loss factor,
L237_S1_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,conductivity (S/m),Conductivity,Conductivity
L237_S1_Wang_2012.xml,PROPERTIES/Electrical/CurrentDensity/data,current (A),Current,Current Density
L237_S2_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,conductivity (S/m),Conductivity,Conductivity
L237_S3_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric constant,dielectric constant,Dielectric Real Permittivity
L237_S3_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,loss factor,loss factor,
L237_S4_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,dielectric constant,dielectric constant,Dielectric Real Permittivity
L237_S4_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,loss factor,loss factor,
L237_S4_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,conductivity (S/m),Conductivity,Conductivity
