file,xPath,xRaw_header,xUnit
L256_S35_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad per sec),rad per sec
L256_S35_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S36_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S36_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S37_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S37_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S37_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S37_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Hz
L256_S37_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S38_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad per sec),rad per sec
L256_S38_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Hz
L256_S38_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S39_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S39_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Hz
L256_S39_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S3_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),rad/sec
L256_S3_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),rad/sec
L256_S3_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),rad/sec
L256_S3_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),rad/sec
L256_S3_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),rad/sec
L256_S3_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S3_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S3_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S40_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S40_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S40_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S40_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S41_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad per sec),rad per sec
L256_S41_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S42_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S42_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S43_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S43_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S43_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S43_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Hz
L256_S43_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S44_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad per sec),rad per sec
L256_S44_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Hz
L256_S44_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S45_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S45_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Hz
L256_S45_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S46_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S46_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S46_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S46_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Hz
L256_S46_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S47_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad per sec),rad per sec
L256_S47_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Hz
L256_S47_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S48_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S48_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Hz
L256_S48_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S49_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S49_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S49_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S49_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S4_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),rad/sec
L256_S4_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),rad/sec
L256_S4_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),rad/sec
L256_S4_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),rad/sec
L256_S4_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),rad/sec
L256_S4_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S4_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S4_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S50_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad per sec),rad per sec
L256_S50_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S51_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S51_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S52_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S52_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S52_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S52_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S53_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad per sec),rad per sec
L256_S53_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S54_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S54_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S55_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S55_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S55_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S55_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S56_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad per sec),rad per sec
L256_S56_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S57_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S57_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S58_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S58_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S58_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S58_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S59_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad per sec),rad per sec
L256_S59_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S5_Potschke_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Hz
L256_S5_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Hz
L256_S5_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),rad/sec
L256_S5_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),rad/sec
L256_S5_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),rad/sec
L256_S5_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),rad/sec
L256_S5_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,0.0560054022874,rad/sec
L256_S5_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S5_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S5_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S60_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S60_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S61_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S61_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S61_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S61_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S62_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad per sec),rad per sec
L256_S62_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S63_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S63_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S64_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S64_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S64_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S64_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S65_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad per sec),rad per sec
L256_S65_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S66_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),rad / sec
L256_S66_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),rad / sec
L256_S6_Potschke_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Hz
L256_S6_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Hz
L256_S6_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),rad/sec
L256_S6_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),rad/sec
L256_S6_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S6_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S7_Potschke_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Hz
L256_S7_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Hz
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),rad/sec
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),rad/sec
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),rad/sec
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),rad/sec
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),rad/sec
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S8_Potschke_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Hz
L256_S8_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Hz
L256_S8_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),rad/sec
L256_S8_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),rad/sec
L256_S8_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),rad/sec
L256_S8_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),rad/sec
L256_S8_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S8_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S9_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),rad/sec
L256_S9_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),rad/sec
L256_S9_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L256_S9_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),rad/sec
L257_S1_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),min
L257_S1_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),min
L257_S1_Dai_2013.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,strain (%),%
L257_S2_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),min
L257_S2_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),min
L257_S2_Dai_2013.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,strain (%),%
L257_S3_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data,alpha (degree),degree
L257_S3_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data/data,alpha (degree),degree
L257_S3_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data,alpha (degree),degree
L257_S3_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data/data,alpha (degree),degree
L257_S3_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),min
L257_S3_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),min
L257_S3_Dai_2013.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,strain (%),%
L257_S4_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data,alpha (degree),degree
L257_S4_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data/data,alpha (degree),degree
L257_S4_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data,alpha (degree),degree
L257_S4_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data/data,alpha (degree),degree
L257_S4_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),min
L257_S4_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),min
L257_S4_Dai_2013.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,strain (%),%
L258_S10_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S10_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S10_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S1_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S2_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S2_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S3_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S3_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S4_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S4_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S4_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S5_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S6_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S6_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S7_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S8_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S9_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L258_S9_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),rad/s
L259_S1_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L259_S1_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L259_S1_Chen_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L259_S2_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L259_S2_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L259_S2_Chen_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L259_S3_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L259_S3_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L259_S3_Chen_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L259_S4_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L259_S4_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L259_S4_Chen_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L259_S5_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L259_S5_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L259_S5_Chen_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L259_S6_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L259_S6_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L259_S6_Chen_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L259_S7_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L259_S7_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L259_S7_Chen_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L261_S1_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L261_S1_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L261_S2_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L261_S2_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L261_S3_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L261_S3_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L261_S4_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L261_S4_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
