file,xPath,xRaw_header,xName,stdXName
L256_S63_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),Frequency,Frequency
L256_S63_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),Frequency,Frequency
L256_S64_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),Frequency,Frequency
L256_S64_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),Frequency,Frequency
L256_S64_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),Frequency,Frequency
L256_S64_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),Frequency,Frequency
L256_S65_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad per sec),Frequency,Frequency
L256_S65_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),Frequency,Frequency
L256_S66_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad / sec),Frequency,Frequency
L256_S66_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,Frequency (rad / sec),Frequency,Frequency
L256_S6_Potschke_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Frequency,Frequency
L256_S6_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Frequency,Frequency
L256_S6_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),Frequency,Frequency
L256_S6_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Frequency,Frequency
L256_S6_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Frequency,Frequency
L256_S6_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Frequency,Frequency
L256_S7_Potschke_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Frequency,Frequency
L256_S7_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Frequency,Frequency
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),Frequency,Frequency
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Frequency,Frequency
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),Frequency,Frequency
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),Frequency,
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Frequency,Frequency
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Frequency,Frequency
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Frequency,Frequency
L256_S7_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Frequency,Frequency
L256_S8_Potschke_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Frequency,Frequency
L256_S8_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Frequency,Frequency
L256_S8_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Frequency,Frequency
L256_S8_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),Frequency,Frequency
L256_S8_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),Frequency,
L256_S8_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Frequency,Frequency
L256_S8_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Frequency,Frequency
L256_S8_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Frequency,Frequency
L256_S9_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),Frequency,Frequency
L256_S9_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Frequency,Frequency
L256_S9_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Frequency,Frequency
L256_S9_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Frequency,Frequency
L257_S1_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),Time,
L257_S1_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),Time,
L257_S1_Dai_2013.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,strain (%),Strain,
L257_S2_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),Time,
L257_S2_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),Time,
L257_S2_Dai_2013.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,strain (%),Strain,
L257_S3_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data,alpha (degree),Alpha,
L257_S3_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data/data,alpha (degree),Alpha,
L257_S3_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data,alpha (degree),Alpha,
L257_S3_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data/data,alpha (degree),Alpha,
L257_S3_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),Time,
L257_S3_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),Time,
L257_S3_Dai_2013.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,strain (%),Strain,
L257_S4_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data,alpha (degree),Alpha,
L257_S4_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data/data,alpha (degree),Alpha,
L257_S4_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data,alpha (degree),Alpha,
L257_S4_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data/data,alpha (degree),Alpha,
L257_S4_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),Time,
L257_S4_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,time (min),Time,
L257_S4_Dai_2013.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,strain (%),Strain,
L258_S10_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S10_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S10_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S1_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S2_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S2_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S3_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S3_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S4_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S4_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S4_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S5_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S6_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S6_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S7_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S8_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S9_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L258_S9_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,frequency (rad/s),Frequency,Frequency
L259_S1_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L259_S1_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L259_S1_Chen_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Strain,
L259_S2_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L259_S2_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L259_S2_Chen_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Strain,
L259_S3_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L259_S3_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L259_S3_Chen_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Strain,
L259_S4_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L259_S4_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L259_S4_Chen_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Strain,
L259_S5_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L259_S5_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L259_S5_Chen_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Strain,
L259_S6_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L259_S6_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L259_S6_Chen_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Strain,
L259_S7_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L259_S7_Chen_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L259_S7_Chen_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Strain,
L261_S1_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L261_S1_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L261_S2_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L261_S2_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L261_S3_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L261_S3_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L261_S4_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L261_S4_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L261_S5_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L261_S5_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L261_S6_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L261_S6_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L261_S7_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L261_S7_Wang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L262_S1_Oyarzabal_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L262_S1_Oyarzabal_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L262_S1_Oyarzabal_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Frequency,Frequency
L262_S1_Oyarzabal_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Frequency,Frequency
L262_S1_Oyarzabal_2016.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Frequency,Frequency
L262_S2_Oyarzabal_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L262_S2_Oyarzabal_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L262_S2_Oyarzabal_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Frequency,Frequency
L262_S2_Oyarzabal_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Frequency,Frequency
L262_S2_Oyarzabal_2016.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Frequency,Frequency
L262_S3_Oyarzabal_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L262_S3_Oyarzabal_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L262_S3_Oyarzabal_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Frequency,Frequency
L262_S3_Oyarzabal_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Frequency,Frequency
L262_S3_Oyarzabal_2016.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Frequency,Frequency
L262_S4_Oyarzabal_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L262_S4_Oyarzabal_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L262_S4_Oyarzabal_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Frequency,Frequency
L262_S4_Oyarzabal_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Frequency,Frequency
L262_S4_Oyarzabal_2016.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Frequency,Frequency
L262_S5_Oyarzabal_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L262_S5_Oyarzabal_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L262_S5_Oyarzabal_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Frequency,Frequency
L262_S5_Oyarzabal_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Frequency,Frequency
L262_S5_Oyarzabal_2016.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Frequency,Frequency
L263_S1_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S1_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S1_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S1_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S1_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (GHz),Frequency,Frequency
L263_S1_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (GHz),Frequency,Frequency
L263_S2_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S2_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S2_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S2_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S2_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (GHz),Frequency,Frequency
L263_S2_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (GHz),Frequency,Frequency
L263_S3_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S3_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S3_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S3_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S3_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (GHz),Frequency,Frequency
L263_S3_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (GHz),Frequency,Frequency
L263_S4_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S4_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S4_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S4_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S5_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S5_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S5_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S5_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S5_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (GHz),Frequency,Frequency
L263_S5_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (GHz),Frequency,Frequency
L263_S6_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S6_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S6_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S6_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S6_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (GHz),Frequency,Frequency
L263_S6_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (GHz),Frequency,Frequency
L263_S7_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S7_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S7_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S7_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S7_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (GHz),Frequency,Frequency
L263_S7_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (GHz),Frequency,Frequency
L263_S8_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S8_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S8_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S8_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Temperature,Temperature
L263_S8_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (GHz),Frequency,Frequency
L263_S8_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (GHz),Frequency,Frequency
L264_S2_Qin_2015.xml,PROPERTIES/Thermal/GlassTransitionTemperature/data,adhesion energy,adhesion energy,Adhesion Energy
L264_S3_Qin_2015.xml,PROPERTIES/Thermal/GlassTransitionTemperature/data,adhesion energy,adhesion energy,Adhesion Energy
L264_S4_Qin_2015.xml,PROPERTIES/Thermal/GlassTransitionTemperature/data,adhesion energy,adhesion energy,Adhesion Energy
L264_S5_Qin_2015.xml,PROPERTIES/Thermal/GlassTransitionTemperature/data,adhesion energy,adhesion energy,Adhesion Energy
L265_S1_McNally_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),Frequency,Frequency
L265_S1_McNally_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),Frequency,Frequency
L265_S1_McNally_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),Frequency,Frequency
L265_S1_McNally_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),Temperature,Temperature
L265_S1_McNally_2005.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Frequency (rad/s),Frequency,Frequency
L265_S2_McNally_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),Frequency,Frequency
L265_S2_McNally_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),Frequency,Frequency
L265_S2_McNally_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),Frequency,Frequency
L265_S2_McNally_2005.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Frequency (rad/s),Frequency,Frequency
