file,xPath,occurrence,xRaw_header,xName,stdXName,xUnit,stdXUnit,xUnitType,yRaw_header,yName,stdYName,yUnit,stdYUnit,yUnitType
L226_S1_Zaman_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,4,Temperature ( C ),Temperature,Temperature,celsius,,Temperature,Tan Delta,Tan Delta,Tan Delta,,,Tan Delta
L229_S10_Bao_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,9,Temperature ( C),Temperature,Temperature,celsius,,Temperature,E' (Mpa),Storage Modulus,Storage Modulus,MPa,,Storage Modulus
L229_S1_Bao_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,1,Temperature ( C),Temperature,Temperature,celsius,,Temperature,E' ( Mpa),Storage Modulus,Storage Modulus,MPa,,Storage Modulus
L230_S10_Gojny_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,7,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Storage Modulus (MPa),Storage modulus,Storage Modulus,MPa,,Storage Modulus
L230_S10_Gojny_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,17,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Loss Modulus (MPa),Loss Modulus,Loss Modulus,MPa,,Loss Modulus
L230_S1_Gojny_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,8,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Loss modulus (MPa),Loss Modulus,Loss Modulus,MPa,,Loss Modulus
L230_S2_Gojny_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,1,Frequency (Hz),Temperature,Temperature,Celsius,,Temperature,Storage Modulus (Mpa),Storage modulus,Storage Modulus,MPa,,Storage Modulus
L230_S2_Gojny_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,1,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Loss Modulus (Mpa),Loss Modulus,Loss Modulus,MPa,,Loss Modulus
L230_S4_Gojny_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,1,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Loss modulus(MPa),Loss Modulus,Loss Modulus,MPa,,Loss Modulus
L231_S1_Bell_2017.xml,MATERIALS/Filler/FillerComponent/ParticleSurfaceTreatment/GraftDensity/data,7,Sample,Sample,,dimensionless,,,Graft Density (chain/nm^2),Graft density,,chain/nm^2,,
L231_S1_Bell_2017.xml,MATERIALS/Filler/FillerComponent/ParticleSurfaceTreatment/GraftDensity/data,4,Free Space Length (nm),Free space length,,nm,,,Graft Density (ch/nm^2),Graft density,,ch/nm^2,,
L231_S1_Bell_2017.xml,MATERIALS/Filler/FillerComponent/ParticleSurfaceTreatment/MolecularWeight/data,4,Sample,Sample,,dimensionless,,,Molecular weight (kg/mol),Molecular weight,,kg/mol,,
L232_S1_Krentz_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,5,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Relative real permittivity,Relative real permittivity,Relative Dielectric Real Permittivity,dimensionless,,Relative Dielectric Real Permittivity
L232_S1_Krentz_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,4,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Relative Imaginary permittivity,Relative Imaginary permittivity,Relative Dielectric Loss Permittivity,dimensionless,,Relative Dielectric Loss Permittivity
L232_S1_Krentz_2016.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,7,AC Peak Breakdown Field (kV/mm),AC peak breakdown field,,kV/mm,,,Probability (Percent),Probability,,Percent,,
L232_S6_Krentz_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,1,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Relative Imaginary Permittivity,Relative Imaginary Permittivity,Relative Dielectric Loss Permittivity,dimensionless,,Relative Dielectric Loss Permittivity
L233_S1_Huang_2016.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,8,AC Breakdown Strenght (MV/mm),AC breakdown strenght,,MV/mm,,,Probability,Probability,Probability of Failure,dimensionless,,Probability of Failure
L233_S1_Huang_2016.xml,PROPERTIES/Electrical/ElectricConductivity/data,7,Electric Field (MV/m),Electric field,Electric Field,MV/m,,Electric Field,Conductivity (S/m),Conductivity,Conductivity,S/m,,Conductivity
L233_S2_Huang_2016.xml,PROPERTIES/Electrical/ElectricConductivity/data,4,Square root of Electric Field,Square root of Electric Field,Electric Field,dimensionless,,Electric Field,ln (Conductivity) (S/m),Ln,,Conductivity) (S/m,,
L234_S1_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,1,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,"E""  (Pa)","E""",Loss Modulus,Pa,,Loss Modulus
L234_S1_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,1,Temp (C),Temp,Temperature,C,,Temperature,"E"" (Pa)","E""",Loss Modulus,Pa,,Loss Modulus
L234_S1_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,1,Temp (C),Temp,Temperature,C,,Temperature,tan delta,tan delta,Tan Delta,dimensionless,,Tan Delta
L234_S1_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,1,Temp (C),Temp,Temperature,C,,Temperature,E' (Pa),E',Storage Modulus,Pa,,Storage Modulus
L234_S2_Hassinger_2016.xml,PROPERTIES/Volumetric/Density/data,6,work of adhesion between filler and polymer to the work of adhesion of filler to filler (WPF/WFF),Work of adhesion between filler and polymer to the work of adhesion of filler to filler,,WPF/WFF,,,Surface area of filler phase (Ifiller),Surface area of filler phase,Surface Area,Ifiller,,Surface Area
L234_S2_Hassinger_2016.xml,PROPERTIES/Volumetric/Density/data,6,log of specific shear energy,log of specific shear energy,Shear Energy,dimensionless,,Shear Energy,surface area of filler phase,surface area of filler phase,Surface Area,dimensionless,,Surface Area
L234_S2_Hassinger_2016.xml,PROPERTIES/Volumetric/Density/data,12,Influence of interfacial energetics and processing conditions (sinh^2(2Wpf/Wff-1)log(Eg+1),Influence of interfacial energetics and processing conditions,,sinh^2(2Wpf/Wff-1)log(Eg+1,,,surface area of filler phase,surface area of filler phase,Surface Area,dimensionless,,Surface Area
L234_S2_Hassinger_2016.xml,PROPERTIES/Volumetric/Density/data,12,Influence of interfacial energetics and processing conditions f(matrix)(sinh^2(2Wpf/Wff-1)log(Eg+1)+Co,Influence of interfacial energetics and processing conditions f,,matrix)(sinh^2(2Wpf/Wff-1)log(Eg+1)+Co,,,surface area of filler phase,surface area of filler phase,Surface Area,dimensionless,,Surface Area
L235_S1_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/TemperatureSweep/condition/frequency/data,1,log (Shifted Frequency (Hz)),Log,,Shifted Frequency (Hz,,,"Storage Modulus, E' (Gpa)",Storage modulus,,E' (Gpa),,
L235_S1_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/TemperatureSweep/condition/frequency/data,1,log (Shifted Frequency (Hz)),Log,,Shifted Frequency (Hz,,,Normalized Storage Modulus (E'/E'max),Normalized storage modulus,,E'/E'max,,
L235_S1_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/TemperatureSweep/condition/frequency/data,1,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,"Normalized Loss Modulus (E""/E""max)",Normalized loss modulus,,"E""/E""max",,
L235_S2_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,4,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,"Normalized Loss Modulus (E""/Emax)",Normalized loss modulus,,"E""/Emax",,
L235_S3_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,4,log (Shifted Frequency (Hz)),Log,,Shifted Frequency (Hz,,,"Storage Modulus, E' (Gpa)",Storage modulus,,E' (Gpa),,
L235_S3_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,4,log (Shifted Frequency (Hz)),Log,,Shifted Frequency (Hz,,,Normalized Storage Modulus (E'/E'max),Normalized storage modulus,,E'/E'max,,
L235_S3_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,3,Concentration of Silica (wt%),Concentration of silica,,wt%,,,Normalized Elastic Modulus E/Eneat,Normalized elastic modulus e,,Eneat,,
L235_S3_Natarajan_2013.xml,PROPERTIES/Viscoelastic/DynamicProperties/DMA_mode/FrequencySweep/condition/temperature/data,4,Concentration of Silica (wt%),Concentration of silica,,wt%,,,"Normalized Elastic Modulus, E/Eneat",Normalized elastic modulus,,E/Eneat,,
L235_S3_Natarajan_2013.xml,PROPERTIES/Thermal/GlassTransitionTemperature/data,3,Concentration of Silica (wt%),Concentration of silica,,wt%,,,Change in Glass Transition Temperature (deg C),Change in glass transition temperature,,deg C,,
L235_S3_Natarajan_2013.xml,PROPERTIES/Volumetric/Density/data,6,Concentration of Silica (wt%),Concentration of silica,,wt%,,,Average Number of Particles per Cell (Qmean),Average number of particles per cell,,Qmean,,
L236_S10_Fukushima_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,11,Temperature ( C),Temperature,Temperature,celsius,,Temperature,Storage Modulus (E')(Mpa),Storage Modulus,Storage Modulus,MPa,,Storage Modulus
L237_S10_Wang_2012.xml,PROPERTIES/Electrical/CurrentDensity/data,3,time (s),Time,Time,s,,Time,current (A),Current,Current Density,A,,Current Density
L237_S11_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,9,frequency (Hz),Frequency,,Hz,,,loss factor,loss factor,,dimensionless,,
L237_S1_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,7,electric field (kV/mm),Electric field,Electric Field,kV/mm,,Electric Field,conductivity (S/m),Conductivity,Conductivity,S/m,,Conductivity
L238_S1_Zhao_2008.xml,PROPERTIES/Mechanical/Tensile/TensileStressAtYield/data,3,applied stress intensity range,applied stress intensity range,,dimensionless,,,fatigue crack growth rate,fatigue crack growth rate,,dimensionless,,
L239_S1_MacCrone_2008.xml,PROPERTIES/Electrical/ElectricConductivity/data,4,Applied Flux Density (T),Applied flux density,,T,,,Differential of Imaginary Magnetic Susceptibility,Differential of Imaginary Magnetic Susceptibility,,dimensionless,,
L239_S1_MacCrone_2008.xml,PROPERTIES/Electrical/CurrentDensity/data,1,Normal Position,Normal Position,,dimensionless,,,Charge Density (C/m^3),Charge density,,C/m^3,,
L239_S1_MacCrone_2008.xml,PROPERTIES/Electrical/CurrentDensity/data,7,Normalized Position,Normalized Position,,dimensionless,,,Charge Density (C/m^3),Charge density,,C/m^3,,
L240_S1_Hong_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,4,Tempeature (deg C),Tempeature,Temperature,deg C,,Temperature,Dielectric Constant at 1 kHz,Dielectric Constant at 1 kHz,Dielectric Real Permittivity,dimensionless,,Dielectric Real Permittivity
L241_S1_Ma_2004.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,4,Log E,Log E,,dimensionless,,,Log(-ln(1-P)),Log,,-ln(1-P,,
L243_S1_Hu_2006.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,4,breakdown strength (MV/cm),Breakdown strength,,MV/cm,,,prob failure,prob failure,,dimensionless,,
L243_S1_Hu_2006.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,2,thickness (cm),Thickness,,cm,,,strength (MV/cm),Strength,,MV/cm,,
L243_S2_Hu_2006.xml,PROPERTIES/Electrical/ElectricConductivity/data,2,position in sample (mm),Position in sample,,mm,,,electric field (MV/m),Electric field,Electric Field,MV/m,,Electric Field
L243_S3_Hu_2006.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,2,breakdown strength (MV/cm),Breakdown strength,,MV/cm,,,prob failure,prob failure,Probability of Failure,dimensionless,,Probability of Failure
L243_S3_Hu_2006.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,1,thickness (cm),Thickness,,cm,,,strength (MV/cm),Strength,,MV/cm,,
L244_S1_Smith_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,4,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Imaginary Relative Permittivity,Imaginary Relative Permittivity,Relative Dielectric Loss Permittivity,dimensionless,,Relative Dielectric Loss Permittivity
L245_S10_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,6,Electric Field (kV/mm),Electric field,Electric Field,kV/mm,,Electric Field,Conductivity (S/m),Conductivity,Conductivity,S/m,,Conductivity
L245_S11_Wang_2012.xml,PROPERTIES/Electrical/CurrentDensity/data,3,Time (sec),Time,Time,sec,,Time,Current (A),Current,Current Density,A,,Current Density
L245_S1_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,4,Frequency (Hz),Frequency,,Hz,,,Dielectric Loss Factor,Dielectric Loss Factor,,dimensionless,,
L245_S1_Wang_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,5,Electric field (kV/mm),Electric field,Electric Field,kV/mm,,Electric Field,Conductivity (S/m),Conductivity,Conductivity,S/m,,Conductivity
L245_S6_Wang_2012.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,1,Frequency (Hz),Frequency,,Hz,,,Dielctric Loss Factor,Dielctric Loss Factor,,dimensionless,,
L247_S10_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,11,frequency (Hz),Frequency,Frequency,Hz,,Frequency,real part of dielectric constant,real part of dielectric constant,Dielectric Real Permittivity,dimensionless,,Dielectric Real Permittivity
L247_S10_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,11,frequency (Hz),Frequency,Frequency,Hz,,Frequency,imaginary part of dielectric constant,imaginary part of dielectric constant,Dielectric Loss Permittivity,dimensionless,,Dielectric Loss Permittivity
L247_S10_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,6,frequency (Hz),Frequency,,Hz,,,tangent delta,tangent delta,,dimensionless,,
L247_S10_Huang_2016.xml,PROPERTIES/Electrical/EnergyDensity/data,6,E (kV/cm),E,Electric Field,kV/cm,,Electric Field,energy storage density (J/cm^3),Energy storage density,,J/cm^3,,
L248_S1_Krentz_2014.xml,PROPERTIES/Electrical/EnergyDensity/data,3,time (sec),Time,,sec,,,peak next to the anode (arbitrary unit),Peak next to the anode,,arbitrary unit,,
L248_S1_Krentz_2014.xml,PROPERTIES/Electrical/CurrentDensity/data,2,temperature (C),Temperature,,C,,,current (amps),Current,Current Density,amps,,Current Density
L249_S10_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,4,AC Breakdown Voltage (kV/mm),AC breakdown voltage,,kV/mm,,,Probability of Failure (%),Probability of failure,,%,,
L249_S1_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,1,AC Breakdown Voltage (kV/mm),AC breakdown voltage,,kV/mm,,,Probability of Failure (%),Probability of failure,,%,,
L249_S1_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,7,Breakdown Voltage (kV/mm),Breakdown voltage,,kV/mm,,,Probability of Failure (%),Probability of failure,,%,,
L249_S1_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,1,DC Breakdown Voltage (kV/mm),DC breakdown voltage,,kV/mm,,,Probability of Failure (%),Probability of failure,,%,,
L249_S3_Travelpiece_2008.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,5,DC Breakdown Voltage (kV/mm),DC breakdown voltage,,kV/mm,,,Probability of Failure (%),Probability of failure,,%,,
L250_S1_Huang_2015.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,4,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Real Susceptibility,Real Susceptibility,Real Susceptibility,dimensionless,,Real Susceptibility
L250_S1_Huang_2015.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,4,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Imaginary Susceptibility,Imaginary Susceptibility,Imaginary Susceptibility,dimensionless,,Imaginary Susceptibility
L250_S1_Huang_2015.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,5,AC Breakdown Strength (kV/mm),AC breakdown strength,,kV/mm,,,Probability,Probability,,dimensionless,,
L250_S1_Huang_2015.xml,PROPERTIES/Electrical/ElectricConductivity/data,3,Square Root Current (V/m^1/2),Square root current,,V/m^1/2,,,Natural Log of Conductivity (ln (S/m)),Natural log of conductivity,,ln (S/m,,
L251_S1_Wang_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,6,frequency (Hz),Frequency,,Hz,,,dissipation factor,dissipation factor,,dimensionless,,
L252_S10_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,11,frequency (Hz),Frequency,Frequency,Hz,,Frequency,dielectric permittivity,dielectric permittivity,Dielectric Real Permittivity,dimensionless,,Dielectric Real Permittivity
L252_S10_Ameli_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,11,frequency (Hz),Frequency,,Hz,,,dielectric loss,dielectric loss,,dimensionless,,
L252_S10_Ameli_2014.xml,PROPERTIES/Electrical/ElectricConductivity/data,4,relative density,relative density,Density,dimensionless,,Density,conductivity (S/cm),Conductivity,Conductivity,S/cm,,Conductivity
L253_S10_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,15,MWCNT content ( wt %),MWCNT content,,wt %,,,electrical volume resistivity (ohm cm),Electrical volume resistivity,,ohm cm,,
L253_S10_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,15,freq (rad/s),Freq,,rad/s,,,complex melt viscosity(Pa s),Complex melt viscosity,,Pa s,,
L254_S10_Castillo_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,5,Strain,Strain,,dimensionless,,,Stress (kPa),Stress,,kPa,,
L254_S14_Castillo_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,1,Stress,Stress,,dimensionless,,,Strain (kPa),Strain,,kPa,,
L254_S1_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,2,Temperature (deg C),Temperature,Temperature,deg C,,Temperature,Storage Modulus (Pa),Storage modulus,Storage Modulus,Pa,,Storage Modulus
L254_S1_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,4,Temperature (deg C),Temperature,Temperature,deg C,,Temperature,Loss Modulus (Pa),Loss modulus,Loss Modulus,Pa,,Loss Modulus
L254_S1_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,4,Temperature (deg C),Temperature,Temperature,deg C,,Temperature,tan delta,tan delta,Tan Delta,dimensionless,,Tan Delta
L254_S4_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,2,Temperature (deg C),Temperature,Temperature,deg C,,Temperature,Storage modulus (Pa),Storage modulus,Storage Modulus,Pa,,Storage Modulus
L255_S1_Logakis_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,2,temperature ( C ),Temperature,Temperature,C ,,Temperature,imaginary part of dielectric function,imaginary part of dielectric function,Dielectric Loss Permittivity,dimensionless,,Dielectric Loss Permittivity
L255_S1_Logakis_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,6,frequency (Hz),Frequency,Frequency,Hz,,Frequency,imaginary of dielectric function,imaginary of dielectric function,Dielectric Loss Permittivity,dimensionless,,Dielectric Loss Permittivity
L255_S1_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,8,frequency (Hz),Frequency,Frequency,Hz,,Frequency,conductivity (S/cm),Conductivity,Conductivity,S/cm,,Conductivity
L255_S2_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,1,CNT (vol. %),Cnt,,vol. %,,,conductivity (S/cm),Conductivity,Conductivity,S/cm,,Conductivity
L255_S2_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,1,volume content of the samples,volume content of the samples,Volume Fraction,dimensionless,,Volume Fraction,reduced conductivity,reduced conductivity,Conductivity,dimensionless,,Conductivity
L255_S3_Logakis_2009.xml,PROPERTIES/Electrical/Impedance/data,6,frequency (Hz),Frequency,Frequency,Hz,,Frequency,electric modulus,electric modulus,,dimensionless,,
L255_S5_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,2,1000/T,1000,,T,,,natural log of conductivity,natural log of conductivity,Conductivity,dimensionless,,Conductivity
L256_S10_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,22,frequency (rad per sec),Frequency,Frequency,rad/sec,,Frequency,shear storage modulus (Pa),Shear Storage Modulus,Shear Storage Modulus,Pa,,Shear Storage Modulus
L256_S10_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,43,Frequency (rad / sec),Frequency,Frequency,rad/sec,,Frequency,Shear Storage Modulus (Pa),Shear Storage Modulus,Shear Storage Modulus,Pa,,Shear Storage Modulus
L256_S10_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,65,Frequency (rad / sec),Frequency,Frequency,rad/sec,,Frequency,Complex Viscosity (Pa-sec),Complex Viscosity,Complex Viscosity,Pa-sec,,Complex Viscosity
L256_S11_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,21,Frequency (rad / sec),Frequency,Frequency,rad/sec,,Frequency,Shear Loss Modulus (Pa),Shear Loss Modulus,Shear Loss Modulus,Pa,,Shear Loss Modulus
L256_S11_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,21,Frequency (rad / sec),Frequency,,rad/sec,,,Tangent Delta,Tangent Delta,,dimensionless,,
L256_S12_Potschke_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,5,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Real part of Permittivity,Real part of Permittivity,Dielectric Real Permittivity,dimensionless,,Dielectric Real Permittivity
L256_S12_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,8,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Real part of Conductivity (S/cm),Real part of Conductivity,Conductivity,S/cm,,Conductivity
L256_S13_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,1,Complex Modulus (Pa),Frequency,Frequency,rad/sec,,Frequency,Phase Angle,Complex Viscosity,Complex Viscosity,Pa-sec,,Complex Viscosity
L256_S25_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,28,Frequency (rad / sec),Frequency,Frequency,rad / sec,,Frequency,Shear Storage Modulus (Pa),Shear storage modulus,,Pa,,
L256_S25_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,14,Frequency (rad / sec),Frequency,Frequency,rad / sec,,Frequency,Shear Loss Modulus (Pa),Shear loss modulus,,Pa,,
L256_S25_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,14,Frequency (rad / sec),Frequency,Frequency,rad / sec,,Frequency,Tangent Delta,Tangent Delta,Tan Delta,dimensionless,,Tan Delta
L256_S25_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,41,Frequency (rad / sec),Frequency,Frequency,rad / sec,,Frequency,Complex Viscosity (Pa-sec),Complex viscosity,,Pa-sec,,
L256_S26_Potschke_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,14,frequency (rad per sec),Frequency,Frequency,rad per sec,,Frequency,shear storage modulus (Pa),Shear storage modulus,,Pa,,
L256_S28_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,12,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Real part of Conductivity (S/cm),Real part of conductivity,,S/cm,,
L256_S33_Potschke_2004.xml,PROPERTIES/Rheological/MeltViscosity/data,1,Complex Modulus (Pa),Complex modulus,,Pa,,,Phase Angle,Phase Angle,Phase Angle,dimensionless,,Phase Angle
L256_S5_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,1,0.0560054022874,Frequency,Frequency,rad/sec,,Frequency,2277.14144016,Shear Storage Modulus,Shear Storage Modulus,Pa,,Shear Storage Modulus
L257_S1_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,4,time (min),Time,,min,,,strain (%),Strain,,%,,
L257_S1_Dai_2013.xml,PROPERTIES/Viscoelastic/Creep/Tensile/TensileCreepStrain/data,4,time (min),Time,,min,,,strain rate (min^-1),Strain rate,,min^-1,,
L257_S1_Dai_2013.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,33,strain (%),Strain,,%,,,stress (MPa),Stress,,MPa,,
L257_S3_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data,4,alpha (degree),Alpha,,degree,,,intensity ratio,intensity ratio,,dimensionless,,
L257_S3_Dai_2013.xml,CHARACTERIZATION/Raman_Spectroscopy/data/data,4,alpha (degree),Alpha,,degree,,,intensity ratio,intensity ratio,,dimensionless,,
L258_S10_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,12,frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,storage modulus (dy n/cm^2),Storage modulus,Storage Modulus,dy n/cm^2,,Storage Modulus
L258_S10_Du_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,6,frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,loss modulus (dy n/cm^2),Loss modulus,Loss Modulus,dy n/cm^2,,Loss Modulus
L262_S1_Oyarzabal_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,5,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Real dielectric function,Real dielectric function,Dielectric Real Permittivity,dimensionless,,Dielectric Real Permittivity
L262_S1_Oyarzabal_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,5,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Imaginary dielectric function,Imaginary dielectric function,Dielectric Loss Permittivity,dimensionless,,Dielectric Loss Permittivity
