file,xPath,xRaw_header,yRaw_header,xName,stdXName,xUnit,yName,stdYName,yUnit
L253_S7_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,MWCNT content ( wt %),electrical volume resistivity (ohm cm),MWCNT content,,wt %,Electrical volume resistivity,,ohm cm
L253_S7_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,freq (rad/s),complex melt viscosity(Pa s),Freq,,rad/s,Complex melt viscosity,,Pa s
L253_S8_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,MWCNT content ( wt %),electrical volume resistivity (ohm cm),MWCNT content,,wt %,Electrical volume resistivity,,ohm cm
L253_S8_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,freq (rad/s),complex melt viscosity(Pa s),Freq,,rad/s,Complex melt viscosity,,Pa s
L253_S9_Socher_2012.xml,PROPERTIES/Electrical/VolumeResistivity/data,MWCNT content ( wt %),electrical volume resistivity (ohm cm),MWCNT content,,wt %,Electrical volume resistivity,,ohm cm
L253_S9_Socher_2012.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,freq (rad/s),complex melt viscosity(Pa s),Freq,,rad/s,Complex melt viscosity,,Pa s
L254_S10_Castillo_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain,Stress (kPa),Strain,,dimensionless,Stress,,kPa
L254_S11_Castillo_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain,Stress (kPa),Strain,,dimensionless,Stress,,kPa
L254_S12_Castillo_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain,Stress (kPa),Strain,,dimensionless,Stress,,kPa
L254_S13_Castillo_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain,Stress (kPa),Strain,,dimensionless,Stress,,kPa
L254_S14_Castillo_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress,Strain (kPa),Stress,,dimensionless,Strain,,kPa
L254_S1_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (deg C),Storage Modulus (Pa),Temperature,Temperature,deg C,Storage modulus,Storage Modulus,Pa
L254_S1_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (deg C),Loss Modulus (Pa),Temperature,Temperature,deg C,Loss modulus,Loss Modulus,Pa
L254_S1_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (deg C),tan delta,Temperature,Temperature,deg C,tan delta,Tan Delta,dimensionless
L254_S1_Castillo_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain,Stress (kPa),Strain,,dimensionless,Stress,,kPa
L254_S4_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (deg C),Storage modulus (Pa),Temperature,Temperature,deg C,Storage modulus,Storage Modulus,Pa
L254_S4_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (deg C),Loss Modulus (Pa),Temperature,Temperature,deg C,Loss modulus,Loss Modulus,Pa
L254_S4_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (deg C),tan delta,Temperature,Temperature,deg C,tan delta,Tan Delta,dimensionless
L254_S7_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (deg C),Storage Modulus (Pa),Temperature,Temperature,deg C,Storage modulus,Storage Modulus,Pa
L254_S7_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (deg C),Loss Modulus (Pa),Temperature,Temperature,deg C,Loss modulus,Loss Modulus,Pa
L254_S7_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (deg C),tan delta,Temperature,Temperature,deg C,tan delta,Tan Delta,dimensionless
L254_S8_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (deg C),Storage modulus (Pa),Temperature,Temperature,deg C,Storage modulus,Storage Modulus,Pa
L254_S8_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (deg C),Loss Modulus (Pa),Temperature,Temperature,deg C,Loss modulus,Loss Modulus,Pa
L254_S8_Castillo_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (deg C),tan delta,Temperature,Temperature,deg C,tan delta,Tan Delta,dimensionless
L255_S1_Logakis_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,temperature ( C ),imaginary part of dielectric function,Temperature,Temperature,C ,imaginary part of dielectric function,Dielectric Loss Permittivity,dimensionless
L255_S1_Logakis_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,frequency (Hz),imaginary of dielectric function,Frequency,Frequency,Hz,imaginary of dielectric function,Dielectric Loss Permittivity,dimensionless
L255_S1_Logakis_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,frequency (Hz),imaginary of dielectric function,Frequency,Frequency,Hz,imaginary of dielectric function,Dielectric Loss Permittivity,dimensionless
L255_S1_Logakis_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,frequency (Hz),imaginary of dielectric function,Frequency,Frequency,Hz,imaginary of dielectric function,Dielectric Loss Permittivity,dimensionless
L255_S1_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S/cm),Frequency,Frequency,Hz,Conductivity,Conductivity,S/cm
L255_S2_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,CNT (vol. %),conductivity (S/cm),Cnt,,vol. %,Conductivity,Conductivity,S/cm
L255_S2_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,volume content of the samples,reduced conductivity,volume content of the samples,Volume Fraction,dimensionless,reduced conductivity,Conductivity,dimensionless
L255_S3_Logakis_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,temperature ( C ),imaginary part of dielectric function,Temperature,Temperature,C ,imaginary part of dielectric function,Dielectric Loss Permittivity,dimensionless
L255_S3_Logakis_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,frequency (Hz),imaginary of dielectric function,Frequency,Frequency,Hz,imaginary of dielectric function,Dielectric Loss Permittivity,dimensionless
L255_S3_Logakis_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,frequency (Hz),imaginary of dielectric function,Frequency,Frequency,Hz,imaginary of dielectric function,Dielectric Loss Permittivity,dimensionless
L255_S3_Logakis_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,frequency (Hz),imaginary of dielectric function,Frequency,Frequency,Hz,imaginary of dielectric function,Dielectric Loss Permittivity,dimensionless
L255_S3_Logakis_2009.xml,PROPERTIES/Electrical/Impedance/data,frequency (Hz),electric modulus,Frequency,Frequency,Hz,electric modulus,,dimensionless
L255_S3_Logakis_2009.xml,PROPERTIES/Electrical/Impedance/data,frequency (Hz),electric modulus,Frequency,Frequency,Hz,electric modulus,,dimensionless
L255_S3_Logakis_2009.xml,PROPERTIES/Electrical/Impedance/data,frequency (Hz),electric modulus,Frequency,Frequency,Hz,electric modulus,,dimensionless
L255_S3_Logakis_2009.xml,PROPERTIES/Electrical/Impedance/data,frequency (Hz),electric modulus,Frequency,Frequency,Hz,electric modulus,,dimensionless
L255_S3_Logakis_2009.xml,PROPERTIES/Electrical/Impedance/data,frequency (Hz),electric modulus,Frequency,Frequency,Hz,electric modulus,,dimensionless
L255_S3_Logakis_2009.xml,PROPERTIES/Electrical/Impedance/data,frequency (Hz),electric modulus,Frequency,Frequency,Hz,electric modulus,,dimensionless
L255_S3_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S/cm),Frequency,Frequency,Hz,Conductivity,Conductivity,S/cm
L255_S4_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S/cm),Frequency,Frequency,Hz,Conductivity,Conductivity,S/cm
L255_S5_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S/cm),Frequency,Frequency,Hz,Conductivity,Conductivity,S/cm
L255_S5_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,1000/T,natural log of conductivity,1000,,T,natural log of conductivity,Conductivity,dimensionless
L255_S6_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S/cm),Frequency,Frequency,Hz,Conductivity,Conductivity,S/cm
L255_S7_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S/cm),Frequency,Frequency,Hz,Conductivity,Conductivity,S/cm
L255_S8_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S/cm),Frequency,Frequency,Hz,Conductivity,Conductivity,S/cm
L255_S8_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,1000/T,natural log of conductivity,1000,,T,natural log of conductivity,Conductivity,dimensionless
L255_S9_Logakis_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S/cm),Frequency,Frequency,Hz,Conductivity,Conductivity,S/cm
L256_S10_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),shear storage modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S10_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S10_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S10_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S11_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),shear storage modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S11_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S11_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),Shear Loss Modulus (Pa),Frequency,Frequency,rad/sec,Shear Loss Modulus,Shear Loss Modulus,Pa
L256_S11_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),Tangent Delta,Frequency,,rad/sec,Tangent Delta,,dimensionless
L256_S11_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S11_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S11_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S11_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S12_Potschke_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real part of Permittivity,Frequency,Frequency,Hz,Real part of Permittivity,Dielectric Real Permittivity,dimensionless
L256_S12_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Real part of Conductivity (S/cm),Frequency,Frequency,Hz,Real part of Conductivity,Conductivity,S/cm
L256_S12_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),shear storage modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S12_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S12_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),Shear Loss Modulus (Pa),Frequency,Frequency,rad/sec,Shear Loss Modulus,Shear Loss Modulus,Pa
L256_S12_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),Tangent Delta,Frequency,,rad/sec,Tangent Delta,,dimensionless
L256_S12_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S12_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S12_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S12_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S13_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),shear storage modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S13_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S13_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),Shear Loss Modulus (Pa),Frequency,Frequency,rad/sec,Shear Loss Modulus,Shear Loss Modulus,Pa
L256_S13_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),Tangent Delta,Frequency,,rad/sec,Tangent Delta,,dimensionless
L256_S13_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S13_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S13_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S13_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Complex Modulus (Pa),Phase Angle,Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S14_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),shear storage modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S14_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S14_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),Shear Loss Modulus (Pa),Frequency,Frequency,rad/sec,Shear Loss Modulus,Shear Loss Modulus,Pa
L256_S14_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),Tangent Delta,Frequency,,rad/sec,Tangent Delta,,dimensionless
L256_S14_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S14_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S14_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S14_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S15_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Real part of Conductivity (S/cm),Frequency,Frequency,Hz,Real part of Conductivity,Conductivity,S/cm
L256_S15_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),shear storage modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S15_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S15_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),Shear Loss Modulus (Pa),Frequency,Frequency,rad/sec,Shear Loss Modulus,Shear Loss Modulus,Pa
L256_S15_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),Tangent Delta,Frequency,,rad/sec,Tangent Delta,,dimensionless
L256_S15_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S15_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S15_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S15_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S16_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),shear storage modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S16_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S16_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),Shear Loss Modulus (Pa),Frequency,Frequency,rad/sec,Shear Loss Modulus,Shear Loss Modulus,Pa
L256_S16_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),Tangent Delta,Frequency,,rad/sec,Tangent Delta,,dimensionless
L256_S16_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S16_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S16_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S16_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S17_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Real part of Conductivity (S/cm),Frequency,Frequency,Hz,Real part of Conductivity,Conductivity,S/cm
L256_S17_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),shear storage modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S17_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S17_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),Shear Loss Modulus (Pa),Frequency,Frequency,rad/sec,Shear Loss Modulus,Shear Loss Modulus,Pa
L256_S17_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),Tangent Delta,Frequency,,rad/sec,Tangent Delta,,dimensionless
L256_S17_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S17_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S17_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S17_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S18_Potschke_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,Frequency (Hz),Real part of Conductivity (S/cm),Frequency,Frequency,Hz,Real part of Conductivity,Conductivity,S/cm
L256_S18_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),shear storage modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S18_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S18_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),Shear Loss Modulus (Pa),Frequency,Frequency,rad/sec,Shear Loss Modulus,Shear Loss Modulus,Pa
L256_S18_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),Tangent Delta,Frequency,,rad/sec,Tangent Delta,,dimensionless
L256_S18_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S18_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S18_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S18_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,Frequency (rad / sec),Complex Viscosity (Pa-sec),Frequency,Frequency,rad/sec,Complex Viscosity,Complex Viscosity,Pa-sec
L256_S19_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,frequency (rad per sec),shear storage modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S19_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Frequency (rad / sec),Shear Storage Modulus (Pa),Frequency,Frequency,rad/sec,Shear Storage Modulus,Shear Storage Modulus,Pa
L256_S19_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,Frequency (rad / sec),Shear Loss Modulus (Pa),Frequency,Frequency,rad/sec,Shear Loss Modulus,Shear Loss Modulus,Pa
L256_S19_Potschke_2004.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,Frequency (rad / sec),Tangent Delta,Frequency,,rad/sec,Tangent Delta,,dimensionless
